Date ,Shift,SPPH,Dump Truck,Exca,Tonase,Jam Dumping,Loading Point,Dumping Point,Jarak (m),Pengukuran,Jenis BB,Group,Status,Input Type,Input By,Nama Operator
9/25/2024,Shift 1,BAK,DT 3010-31 PAB,Exca 3010-20 PAB,29.5,58:45.8,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-32 PAB,Exca 3010-20 PAB,29.5,58:36.6,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-33 PAB,Exca 3010-20 PAB,29.5,22:21.8,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-33 PAB,Exca 3010-20 PAB,29.5,20:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Ibnu Susanto
9/25/2024,Shift 1,BAK,DT 3010-34 PAB,Exca 3010-20 PAB,29.5,04:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Yulian Arnando
9/25/2024,Shift 1,BAK,DT 3010-35 PAB,Exca 3010-20 PAB,29.5,01:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Apri Yanto
9/25/2024,Shift 1,BAK,DT 3010-36 PAB,Exca 3010-20 PAB,29.5,22:12.9,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-36 PAB,Exca 3010-20 PAB,29.5,20:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Supriadi
9/25/2024,Shift 1,BAK,DT 3010-37 PAB,Exca 3010-20 PAB,29.5,34:31.7,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,21:23.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,53:31.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,26:35.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Rahmad Hidayat
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,15:12.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Rahmad Hidayat
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,32:06.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andi Prasetyo
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,12:41.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andi Prasetyo
9/25/2024,Shift 1,BAK,DT 3010-38 PAB,Exca 006 PIM,28.30619,48:19.2,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andi Prasetyo
9/25/2024,Shift 1,BAK,DT 3010-39 PAB,Exca 006 PIM,28.30619,50:58.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-39 PAB,Exca 006 PIM,28.30619,25:15.0,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Roby Saputra
9/25/2024,Shift 1,BAK,DT 3010-39 PAB,Exca 006 PIM,28.30619,09:17.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Roby Saputra
9/25/2024,Shift 1,BAK,DT 3010-39 PAB,Exca 006 PIM,28.30619,49:15.0,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Roby Saputra
9/25/2024,Shift 1,BAK,DT 3010-39 PAB,Exca 006 PIM,28.30619,26:10.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Roby Saputra
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,27:53.4,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,18:08.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,48:11.1,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jimmy Aprilian
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,19:59.7,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jimmy Aprilian
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,33:38.3,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jimmy Aprilian
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,14:40.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jimmy Aprilian
9/25/2024,Shift 1,BAK,DT 3010-40 PAB,Exca 006 PIM,28.30619,47:59.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jimmy Aprilian
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,20:43.1,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,38:41.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,23:14.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Muhamad Iqbal
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,02:38.7,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andri Ansyah Bin Rusmanudin
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,24:38.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andri Ansyah Bin Rusmanudin
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,04:56.1,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andri Ansyah Bin Rusmanudin
9/25/2024,Shift 1,BAK,DT 3010-41 PAB,Exca 006 PIM,28.30619,42:28.0,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Andri Ansyah Bin Rusmanudin
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,29:33.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,19:25.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,05:47.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Akri Muzal
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,57:42.4,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Akri Muzal
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,20:56.2,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Akri Muzal
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,58:35.0,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Akri Muzal
9/25/2024,Shift 1,BAK,DT 3010-42 PAB,Exca 006 PIM,28.30619,35:20.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Akri Muzal
9/25/2024,Shift 1,BAK,DT 3010-44 PAB,Exca 3010-20 PAB,29.5,21:56.5,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-44 PAB,Exca 3010-20 PAB,29.5,19:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Rio Pratama
9/25/2024,Shift 1,BAK,DT 3010-45 PAB,Exca 3010-20 PAB,29.5,38:04.5,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-46 PAB,Exca 3010-20 PAB,29.5,28:49.9,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-46 PAB,Exca 3010-20 PAB,29.5,57:11.1,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Yusri Oktavianus
9/25/2024,Shift 1,BAK,DT 3010-48 PAB,Exca 008 SGJ,28.30619,22:05.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Reza Pratama Putra
9/25/2024,Shift 1,BAK,DT 3010-48 PAB,Exca 008 SGJ,28.30619,36:33.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Reza Pratama Putra
9/25/2024,Shift 1,BAK,DT 3010-48 PAB,Exca 008 SGJ,28.30619,20:05.0,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Reza Pratama Putra
9/25/2024,Shift 1,BAK,DT 3010-48 PAB,Exca 008 SGJ,28.30619,03:49.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Reza Pratama Putra
9/25/2024,Shift 1,BAK,DT 3010-50 PAB,Exca 3010-20 PAB,29.5,36:44.1,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-50 PAB,Exca 3010-20 PAB,29.5,54:51.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Lepi Aliansah
9/25/2024,Shift 1,BAK,DT 3010-51 PAB,Exca 3010-20 PAB,29.5,44:30.9,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-52 PAB,Exca 3010-19 PAB,29.5,31:25.6,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-52 PAB,Exca 3010-19 PAB,29.5,37:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Agung Wibowo A
9/25/2024,Shift 1,BAK,DT 3010-53 PAB,Exca 006 PIM,28.30619,23:10.3,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-53 PAB,Exca 006 PIM,28.30619,59:32.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-53 PAB,Exca 006 PIM,28.30619,30:54.1,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Wahyu Rusdianto Bin Haryanto
9/25/2024,Shift 1,BAK,DT 3010-53 PAB,Exca 006 PIM,28.30619,24:34.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Wahyu Rusdianto Bin Haryanto
9/25/2024,Shift 1,BAK,DT 3010-53 PAB,Exca 006 PIM,28.30619,38:26.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Wahyu Rusdianto Bin Haryanto
9/25/2024,Shift 1,BAK,DT 3010-53 PAB,Exca 006 PIM,28.30619,23:53.7,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Wahyu Rusdianto Bin Haryanto
9/25/2024,Shift 1,BAK,DT 3010-54 PAB,Exca 008 SGJ,28.30619,18:18.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Aledi Hansen
9/25/2024,Shift 1,BAK,DT 3010-54 PAB,Exca 008 SGJ,28.30619,51:10.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Aledi Hansen
9/25/2024,Shift 1,BAK,DT 3010-54 PAB,Exca 008 SGJ,28.30619,32:02.2,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Aledi Hansen
9/25/2024,Shift 1,BAK,DT 3010-55 PAB,Exca 008 SGJ,28.30619,42:08.3,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Ahmad Iqbal Hariyadi
9/25/2024,Shift 1,BAK,DT 3010-55 PAB,Exca 008 SGJ,28.30619,06:45.6,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Ahmad Iqbal Hariyadi
9/25/2024,Shift 1,BAK,DT 3010-55 PAB,Exca 008 SGJ,28.30619,44:27.2,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Ahmad Iqbal Hariyadi
9/25/2024,Shift 1,BAK,DT 3010-56 PAB,Exca 3010-19 PAB,29.5,39:06.7,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-57 PAB,Exca 3010-19 PAB,29.5,03:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Ade Sutrio
9/25/2024,Shift 1,BAK,DT 3010-58 PAB,Exca 3010-19 PAB,29.5,08:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Julius Wanjaya
9/25/2024,Shift 1,BAK,DT 3010-59 PAB,Exca 3010-19 PAB,29.5,33:12.5,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-60 PAB,Exca 3010-19 PAB,29.5,02:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Defri Oktaverian
9/25/2024,Shift 1,BAK,DT 3010-62 PAB,Exca 3010-19 PAB,29.5,29:33.4,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-63 PAB,Exca 3010-19 PAB,29.5,09:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Nopransyah
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 006 PIM,28.30619,25:11.7,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 006 PIM,28.30619,17:24.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 006 PIM,28.30619,33:11.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Rheza Oktarian Dwi Cahya
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 008 SGJ,28.30619,11:00.0,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Dwi Miansyah,Suwandri
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 008 SGJ,28.30619,29:44.2,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Suwandri
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 008 SGJ,28.30619,08:50.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Suwandri
9/25/2024,Shift 1,BAK,DT 3010-64 PAB,Exca 008 SGJ,28.30619,46:45.9,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Suwandri
9/25/2024,Shift 1,BAK,DT 3010-65 PAB,Exca 008 SGJ,28.30619,20:31.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Toni Saputra
9/25/2024,Shift 1,BAK,DT 3010-65 PAB,Exca 008 SGJ,28.30619,35:19.3,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Toni Saputra
9/25/2024,Shift 1,BAK,DT 3010-65 PAB,Exca 008 SGJ,28.30619,12:26.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Toni Saputra
9/25/2024,Shift 1,BAK,DT 3010-65 PAB,Exca 008 SGJ,28.30619,49:48.4,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Toni Saputra
9/25/2024,Shift 1,BAK,DT 3010-66 PAB,Exca 008 SGJ,28.30619,32:09.4,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jeprianto
9/25/2024,Shift 1,BAK,DT 3010-66 PAB,Exca 008 SGJ,28.30619,40:07.8,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jeprianto
9/25/2024,Shift 1,BAK,DT 3010-66 PAB,Exca 008 SGJ,28.30619,22:31.5,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group D,Rehandling Blok Timur,Checker,Beta Putra,Jeprianto
9/25/2024,Shift 1,BAK,DT 4010-01 PAB,Exca 3010-16 PAB,34.48,37:43.7,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-03 PAB,Exca 3010-16 PAB,34.48,02:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Danil Yopi Yansyah
9/25/2024,Shift 1,BAK,DT 4010-04 PAB,Exca 3010-16 PAB,34.48,44:58.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-05 PAB,Exca 3010-16 PAB,34.48,24:45.7,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-05 PAB,Exca 3010-16 PAB,34.48,29:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Fadlan Saputra
9/25/2024,Shift 1,BAK,DT 4010-06 PAB,Exca 3010-16 PAB,34.48,05:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Leo Ady Pamungkas
9/25/2024,Shift 1,BAK,DT 4010-07 PAB,Exca 3010-16 PAB,34.48,17:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Andri Indra Wahyudi
9/25/2024,Shift 1,BAK,DT 4010-08 PAB,Exca 3010-16 PAB,34.48,38:18.3,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-09 PAB,Exca 3010-16 PAB,34.48,31:46.7,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-10 PAB,Exca 3010-16 PAB,34.48,32:10.7,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-10 PAB,Exca 3010-16 PAB,34.48,40:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Febri Ratno Elvandra
9/25/2024,Shift 1,BAK,DT 4010-11 PAB,Exca 3010-16 PAB,34.48,23:45.3,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-11 PAB,Exca 3010-16 PAB,34.48,26:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Rizki Priadi
9/25/2024,Shift 1,BAK,DT 4010-12 PAB,Exca 3010-16 PAB,34.48,50:09.9,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-13 PAB,Exca 3010-16 PAB,34.48,06:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Febrian Dwi Kusuma
9/25/2024,Shift 1,BAK,DT 4010-14 PAB,Exca 3010-16 PAB,34.48,02:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Adri Eka Putra
9/25/2024,Shift 1,BAK,DT 4010-15 PAB,Exca 3010-17 PAB,34.48,14:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Okta Kurniawan
9/25/2024,Shift 1,BAK,DT 4010-16 PAB,Exca 3010-17 PAB,34.48,04:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Ranta Rio
9/25/2024,Shift 1,BAK,DT 4010-17 PAB,Exca 3010-17 PAB,34.48,24:11.3,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-17 PAB,Exca 3010-17 PAB,34.48,28:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Anggi Pangestu
9/25/2024,Shift 1,BAK,DT 4010-18 PAB,Exca 3010-17 PAB,34.48,03:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Yoga Pratama
9/25/2024,Shift 1,BAK,DT 4010-20 PAB,Exca 3010-17 PAB,34.48,24:25.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-20 PAB,Exca 3010-17 PAB,34.48,23:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,M. Al Ghazali
9/25/2024,Shift 1,BAK,DT 4010-21 PAB,Exca 3010-17 PAB,34.48,37:27.3,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-22 PAB,Exca 3010-17 PAB,34.48,24:04.2,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-22 PAB,Exca 3010-17 PAB,34.48,28:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Ferianto
9/25/2024,Shift 1,BAK,DT 4010-23 PAB,Exca 3010-17 PAB,34.48,31:09.9,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-23 PAB,Exca 3010-17 PAB,34.48,33:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Sandiarto
9/25/2024,Shift 1,BAK,DT 4010-24 PAB,Exca 3010-17 PAB,34.48,21:28.3,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-24 PAB,Exca 3010-17 PAB,34.48,08:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,Rindi Juni Harianto
9/25/2024,Shift 1,BAK,DT 4010-26 PAB,Exca 3010-17 PAB,34.48,49:56.9,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
9/25/2024,Shift 1,BAK,DT 4010-27 PAB,Exca 3010-17 PAB,34.48,01:00.0,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Dwi Miansyah,M. Rino Aldiansyah
9/25/2024,Shift 1,BAK,DT 4010-28 PAB,Exca 3010-17 PAB,34.48,29:50.2,TS CCP,LS Lavender,15500,Bypass,MT 49,Group D,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
