Date,Shift,SPPH,Dump Truck,Exca,Tonase,Jam Dumping,Loading Point,Dumping Point,Jarak (m),Pengukuran,Jenis BB,Group,Status,Input Type,Input By,Nama Operator
2024-09-24,Shift 3,BAK,DT 3010-52 PAB,Exca 3010-19 PAB,29.5,21:18:07.347,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,14:07:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,14:49:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,15:20:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,15:57:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,16:43:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,19:51:32.704,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,20:20:46.526,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,20:56:44.292,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-53 PAB,Exca 006 PIM,27.582923,21:30:00.098,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-54 PAB,Exca 005 PIM,29.5,14:13:23.269,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-54 PAB,Exca 005 PIM,29.5,14:36:49.140,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-54 PAB,Exca 005 PIM,29.5,15:09:40.406,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-54 PAB,Exca 005 PIM,29.5,15:48:32.985,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-54 PAB,Exca 005 PIM,29.5,16:01:26.471,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-54 PAB,Exca 005 PIM,29.5,16:35:26.280,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-55 PAB,Exca 005 PIM,29.5,14:21:13.125,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-55 PAB,Exca 005 PIM,29.5,14:51:00.147,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-55 PAB,Exca 005 PIM,29.5,15:21:48.789,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-55 PAB,Exca 005 PIM,29.5,15:45:11.959,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-55 PAB,Exca 005 PIM,29.5,16:13:10.175,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-56 PAB,Exca 3010-19 PAB,29.5,20:07:08.819,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-57 PAB,Exca 3010-19 PAB,29.5,20:20:06.595,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-57 PAB,Exca 3010-19 PAB,29.5,21:55:03.325,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-58 PAB,Exca 3010-19 PAB,29.5,20:06:46.647,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-58 PAB,Exca 3010-19 PAB,29.5,21:50:33.516,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-59 PAB,Exca 3010-19 PAB,29.5,20:19:55.716,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-59 PAB,Exca 3010-19 PAB,29.5,21:22:34.363,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-60 PAB,Exca 3010-19 PAB,29.5,20:06:55.147,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-60 PAB,Exca 3010-19 PAB,29.5,21:48:52.414,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-61 PAB,Exca 006 PIM,27.582923,14:06:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-61 PAB,Exca 006 PIM,27.582923,14:43:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-61 PAB,Exca 006 PIM,27.582923,15:55:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-61 PAB,Exca 006 PIM,27.582923,16:37:00.000,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Yusuf Tarami,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-62 PAB,Exca 3010-19 PAB,29.5,15:56:13.543,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-62 PAB,Exca 3010-19 PAB,29.5,18:58:56.569,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-62 PAB,Exca 3010-19 PAB,29.5,21:10:36.795,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-63 PAB,Exca 3010-19 PAB,29.5,20:06:34.567,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-63 PAB,Exca 3010-19 PAB,29.5,21:55:23.445,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 005 PIM,29.5,14:13:25.790,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 005 PIM,29.5,14:43:58.934,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 005 PIM,29.5,15:09:45.631,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 005 PIM,29.5,15:48:42.153,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 005 PIM,29.5,16:04:21.303,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 006 PIM,27.582923,19:30:25.172,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 006 PIM,27.582923,20:41:38.863,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 006 PIM,27.582923,21:11:41.637,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-64 PAB,Exca 006 PIM,27.582923,21:44:12.986,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Beta Putra,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-66 PAB,Exca 005 PIM,29.5,14:30:15.387,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-66 PAB,Exca 005 PIM,29.5,14:55:28.183,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-66 PAB,Exca 005 PIM,29.5,15:23:26.769,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-66 PAB,Exca 005 PIM,29.5,15:49:05.389,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-66 PAB,Exca 005 PIM,29.5,16:20:32.934,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 3010-66 PAB,Exca 005 PIM,29.5,16:43:13.800,LS DH 4,LS 4,3500,Bypass,BB 51,Group C,Rehandling Antar Stock Blok Timur,Checker,Awang Dayal,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-01 PAB,Exca 3010-16 PAB,34.48,16:30:32.134,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-01 PAB,Exca 3010-16 PAB,34.48,21:12:36.477,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-03 PAB,Exca 3010-16 PAB,34.48,21:52:01.267,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-04 PAB,Exca 3010-16 PAB,34.48,15:56:41.950,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-04 PAB,Exca 3010-16 PAB,34.48,21:25:57.593,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-05 PAB,Exca 3010-16 PAB,34.48,21:15:27.229,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-06 PAB,Exca 3010-16 PAB,34.48,21:49:39.445,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-07 PAB,Exca 3010-16 PAB,34.48,16:41:33.917,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-08 PAB,Exca 3010-16 PAB,34.48,21:26:16.146,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-09 PAB,Exca 3010-16 PAB,34.48,16:30:40.259,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-09 PAB,Exca 3010-16 PAB,34.48,21:09:55.184,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-10 PAB,Exca 3010-16 PAB,34.48,16:41:38.743,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-10 PAB,Exca 3010-16 PAB,34.48,20:56:48.127,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-11 PAB,Exca 3010-16 PAB,34.48,16:41:28.264,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-11 PAB,Exca 3010-16 PAB,34.48,21:10:05.811,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-12 PAB,Exca 3010-16 PAB,34.48,21:35:48.942,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-13 PAB,Exca 3010-16 PAB,34.48,21:49:29.724,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-14 PAB,Exca 3010-16 PAB,34.48,21:47:36.538,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-15 PAB,Exca 3010-17 PAB,34.48,16:23:33.145,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-15 PAB,Exca 3010-17 PAB,34.48,21:49:17.151,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-16 PAB,Exca 3010-17 PAB,34.48,16:29:59.488,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-16 PAB,Exca 3010-17 PAB,34.48,21:49:07.819,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-17 PAB,Exca 3010-17 PAB,34.48,21:12:21.576,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-18 PAB,Exca 3010-17 PAB,34.48,16:30:14.573,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-18 PAB,Exca 3010-17 PAB,34.48,21:56:01.814,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-20 PAB,Exca 3010-17 PAB,34.48,21:12:59.779,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-21 PAB,Exca 3010-17 PAB,34.48,21:25:43.905,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-22 PAB,Exca 3010-17 PAB,34.48,16:14:25.833,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-22 PAB,Exca 3010-17 PAB,34.48,21:10:56.662,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-23 PAB,Exca 3010-17 PAB,34.48,21:17:54.314,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-26 PAB,Exca 3010-17 PAB,34.48,21:34:06.036,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-27 PAB,Exca 3010-17 PAB,34.48,21:35:31.082,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-28 PAB,Exca 3010-17 PAB,34.48,21:18:24.912,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-29 PAB,Exca 3010-19 PAB,34.48,16:23:17.856,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-29 PAB,Exca 3010-19 PAB,34.48,21:09:16.216,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-30 PAB,Exca 3010-19 PAB,34.48,20:19:40.579,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-30 PAB,Exca 3010-19 PAB,34.48,21:28:04.956,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-31 PAB,Exca 3010-19 PAB,34.48,20:19:45.168,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-31 PAB,Exca 3010-19 PAB,34.48,21:28:23.030,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-32 PAB,Exca 3010-19 PAB,34.48,17:06:14.435,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Denies Sandha,Unknown Operator
2024-09-24,Shift 3,BAK,DT 4010-32 PAB,Exca 3010-19 PAB,34.48,21:09:06.894,TS CCP,LS Lavender,15000,Bypass,MT 49,Group C,FOB MV,Checker,Ar-Rofi Aryan,Unknown Operator
2024-09-24,Shift 3,RDP,DT 002 RDP,Exca 3021 RDP,29.06,14:23:35.379,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 002 RDP,Exca 3021 RDP,29.06,15:07:55.884,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 002 RDP,Exca 3021 RDP,29.06,15:56:45.362,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 002 RDP,Exca 3021 RDP,29.06,16:49:21.597,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 002 RDP,Exca 3021 RDP,29.06,21:48:54.075,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 002 RDP,Exca 3021 RDP,29.06,21:55:58.312,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 003 RDP,Exca 3021 RDP,29.06,21:17:45.211,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 004 RDP,Exca 3021 RDP,29.06,14:06:21.742,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 004 RDP,Exca 3021 RDP,29.06,14:53:32.781,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 004 RDP,Exca 3021 RDP,29.06,15:56:58.107,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 004 RDP,Exca 3021 RDP,29.06,16:44:00.382,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 004 RDP,Exca 3021 RDP,29.06,21:55:49.701,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 005 RDP,Exca 3021 RDP,29.06,14:34:24.550,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 005 RDP,Exca 3021 RDP,29.06,15:23:01.395,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 005 RDP,Exca 3021 RDP,29.06,16:05:38.455,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 005 RDP,Exca 3021 RDP,29.06,16:59:18.194,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 005 RDP,Exca 3021 RDP,29.06,21:22:17.732,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 006 RDP,Exca 3021 RDP,29.06,14:48:26.951,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 006 RDP,Exca 3021 RDP,29.06,15:47:03.922,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 006 RDP,Exca 3021 RDP,29.06,16:45:26.672,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 006 RDP,Exca 3021 RDP,29.06,21:34:51.100,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,14:21:34.693,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,15:01:28.252,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,15:40:56.215,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,16:18:22.234,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,19:45:06.416,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
